movie_id,person_id,character,credit_id
324849,81200,The Riddler /  Edward Nygma (voice),5896bc1ac3a36808ab013efd
324849,111683,Scarecrow / Jonathan Crane (voice),5896bc0e9251412e1601432c
324849,143073,Bane (voice),5896bc25925141294a010069
324849,37153,Catwoman / Selina Kyle (voice),5896bc329251412e0d013ff5
324849,132354,Clayface /  Basil Karlo (voice),5896bc5cc3a36822e000f4a3
324849,453,Poison Ivy /  Pamela Isley (voice),5896bc61c3a36808ae011735
324849,38673,Superman / Clark Kent (voice),5896bc569251415aaa00eeaa
324849,21007,Green Lantern /  Hal Jordan (voice),5896bc73c3a36822e000f4b5
324849,212604,The Flash / Barry Allen (voice),5896bc7cc3a3680898014248
324849,1926,Voldemort (voice),5896bcaf9251415aaa00eee5
324849,13922,King Kong (voice),5896bcbd9251412e19013995
324849,55936,Sauron (voice),5896bccbc3a36808a50137bf
324849,475512,Phyllis (voice),5896bcdc9251412e0d014074
324849,970287,Anchorman Phil (voice),58a00775925141260f0024d7
324849,60286,Reporter #2 (voice),58a007fbc3a3680300002448
324849,27738,Reporter (voice),5896bd02c3a36808980142b4
324849,144816,Pilot Bill (voice),58a0081c92514125fd002620
324849,61409,Reporter Pippa (voice),58a007e1925141260c0023c9
324849,1756175,Reporter #1 (voice),58a007f0925141261200237e
324849,928252,Batcomputer (voice),58a00744c3a36802f70021a7
324849,1370753,Captain Dale (voice),58a00811c3a368030600267d
324849,170749,Richard Cheese (voice),58a008e1c3a3680302002618
413837,1686837,,57ee39b79251415e390029d9
413837,1186110,,57ee39c1c3a3682a2d002762
413837,41525,,57ee3ac69251415ddb002b4f
413837,45152,,57ee3ad6c3a3682a2d0027d7
413837,54325,,57ee3adec3a3684e320042b6
413837,587155,,57ee3ae59251416cd60050fa
413837,1128441,,57ee3af5c3a3682a2d0027e5
413837,1439712,,57ee3aff9251415e39002a79
413837,1150910,,57ee3b07c3a3682ab7002c71
413837,1238307,,59749aabc3a3685d5e01485c
383785,18897,Jack,56c812389251411735001ab6
383785,1546398,Ashmita,57b833e79251417bee006c9b
383785,95750,Randall,56c81245c3a368408e0018f4
383785,1764717,Nuomin,58b039619251411a6000e13f
383785,1274570,Kyra,56c8126d9251411ea8001982
383785,1102423,Max,56c812769251411735001abd
383785,148881,Jones Lee,56c81280c3a368408e0018fe
383785,1532511,Xiaoguang,56c81257c3a368408c001c71
383785,543178,,57b833f9c3a3683a45006bec
383785,26724,,58b039739251411a6400d9fd
383785,1379938,Hitman,591a2a1d92514159c105d412
383785,1290458,Mercenary,591a2a32925141580d05f0cd
383785,1379940,Hitman,591a2a4092514159c105d425
383785,1358975,Hitman,591a2a4d9251415852060244
383785,1102425,Hitman,591a2a5ac3a36842d6061ffb
383785,1299718,Randall's Man,591a2a6ac3a368371b051545
383785,17991,Hitman,591a2a7ac3a3683a9305c123
383785,1817686,Mercenary,591a2cd092514156f506153b
383785,1668236,Rich man in Hotel,591a2cdf925141583c05ed9f
383785,1503704,Mercenary,591a2d10c3a36840aa0576dc
383785,1594533,Randall's Accountant,591a2d8ac3a36840aa057714
383785,71880,Body Guard (as Adam St),591a2d9b92514158520604be
383785,1817688,Mother (uncredited),591a2dd7925141580d05f3d1
392271,35747,Rustom Rusi Billimoria,570a9179c3a3681d3a007f05
392271,78245,Nawab Malik,589fc83dc3a3684fcd006d8a
392271,85470,Miss Julia,589fc84bc3a3684fd4006dd1
392271,7025,Major General Harding,58b37a63c3a368526d00ca7c
392271,182070,Major Williams,58b37a7bc3a368529700d273
392271,1003953,Rjaji's Wife,58b37a93c3a368527d00ca91
392271,1243976,Rajaji,58b37aaa92514177f600e5a0
401544,41782,Frankenstein,575ad6e99251410aa7001011
401544,56890,Chairman,575ad6f79251410aa7001017
401544,1577298,Annie Sullivan,575ad70592514115450021d8
401544,1384671,Jed Perfectus,575ad71292514176db0013f2
401544,1454313,Minerva Jefferson,575ad721c3a3680ba800202e
401544,74131,Tammy,575ad732c3a3680ba8002032
401544,20759,Alexis Hamilton,575ad74192514176db0013fd
401544,1633438,JB,575ad75692514173320001ca
401544,138974,Grace Tickle,575ad766c3a3686bcf00156d
401544,1203175,Eve,58771a07c3a36850fe002a0e
401544,1742760,Dr. Creamer,58826451925141303e011128
401544,1742762,Chi Wapp,588264aac3a368145b0112fa
401544,1633439,Steve,575ad7769251412dc1001dda
401544,1633440,Pablo Zapata,575ad78f9251412dc1001de1
256569,17288,Chad Cutler,53075f7dc3a36878010002e6
256569,2039,Colby Culter,5376772c0e0a263040002626
256569,8442,Kelly Cutler,53921d6fc3a368641500034c
256569,139549,P.C Lovage,53921d63c3a368642300038b
256569,16702,Gordon Bennett,53921d7bc3a368645000033a
256569,1417352,Sampson,580c3b22925141701a009bd5
256569,83817,Lester,580c3b38c3a3682413009648
256569,147255,Norman,54894ea0c3a3686f5b000f26
256569,66791,Mrs. Crawley,580c3b92925141701a009c17
256569,185460,P.C Pollock,580c3baec3a36823df00916f
256569,1249937,Mavis,580c3bc6c3a3682964011c7c
256569,145985,Pockets,580c3bebc3a368259f008fd9
256569,1189005,Kenny,53921d86c3a3686423000391
256569,1290466,Windows,580c3b4192514171760095a2
256569,122589,Noah,580c3b8292514171380094b1
256569,1698128,Tyson Cutler,580c3affc3a3682964011c06
256569,1698130,Jamail,580c3b60c3a368260d009397
256569,1698129,Mini Cutler,580c3b2fc3a3682964011c26
256569,43543,Vic,580c3bb8c3a36823df009174
256569,1698131,Bisa,580c3bd3c3a36823df009185
381008,1217934,Claire,56b2699dc3a36845ae000c99
381008,1215046,Paul,56e42b48c3a3685a920034b1
381008,1589595,Connor,56e42b4892514115ec000ca3
381008,1034504,Allison,56e42b4892514109d8001e36
381008,34200,Maya,56e42b4992514132690009c7
381008,1545508,Chief Doyle,56e42b499251416d46003321
381008,1589596,Ryan,56e42b499251415b5f002359
381008,1293888,Skydiving Instructor,56e42b4ac3a3685a9e00359f
381008,212484,Cop,56e42b4ac3a3685a9e0035a1
381008,1589597,Department Secretary,56e42b4a92514132690009ca
381008,1049917,Singer,56e42b4ac3a3685a9600373f
381008,1589598,Math Chair,56e42b4bc3a3685a900037fd
381008,1589599,Graduate Student,56e42b4bc3a3685a920034b5
381008,1589600,Graduate Student,56e42b4bc3a3685a9e0035a4
381008,1589601,Graduate Student,56e42b4c92514172c700106b
381008,1589603,Graduate Student,56e42b4c9251416d4000346b
381008,1589604,Graduate Student,56e42b4c92514103c5000014
381008,1589605,Graduate Student,56e42b4d9251415b5f00235e
381008,1589606,Graduate Student,56e42b4d92514172c7001070
381008,1589607,Graduate Student,56e42b4dc3a3685aa8003259
381008,1589608,Graduate Student,56e42b4d9251416d46003324
381008,1589609,Graduate Student,56e42b4ec3a3685a9a003323
381008,1589610,Math Professor,56e42b4ec3a3685a96003743
381008,1589611,Student in Bar Bathroom,56e42b4ec3a3685aa4003422
381008,1589612,Graduate Student,56e42b4f9251416d40003470
381008,1589613,Stu,56e42b4fc3a3685a920034bc
381008,1589614,Graduate Student,56e42b4f9251415b5f002364
381008,1589615,Search and Rescue Lead,56e42b509251416d40003475
381008,1784720,Singing Men of OHIO,58d9422c925141448e027c76
381008,1784721,Singing Men of OHIO,58d9424c9251411fd5071d68
381008,1784722,Student on Stairs,58d94264c3a3681267066470
381008,1784723,Ice Cream Patron,58d943aac3a368125f06dbee
381008,1784724,Singing Men of OHIO,58d943bb925141442f02667d
381008,1784725,Math Professor,58d943d8c3a368127c06cf72
381008,1784726,Singing Men of OHIO,58d943fb925141448e027e41
381008,1784727,Ice Cream Patron,58d94417c3a368126f068ac3
381008,1784729,Math Professor,58d945c8c3a3681289071082
381008,1784731,Allison Look-Alike,58d94817c3a368124f06eb95
381008,1784739,Math Professor,58d94de89251411f90072149
429238,1162677,Jason Hodges,5847c2d1c3a368141a0067dc
429238,1505505,Alice Drake,5847c304c3a368140a0065d0
429238,62168,Dakota Cunningham,5847c2b8c3a368140a0065b3
429238,1563222,Benny,586fbadfc3a3686dc4004f47
429238,1325715,Mr. Todd Rankin,5847c32592514119b600638b
429238,14103,Mr. Smerconish,586fcb90c3a3687b2f000338
429238,1194966,Greg,5847c31492514119b3006229
429238,58544,Mr. Hodges,586fcbaa92514108cf0002fd
429238,129420,Mrs. Hodges,586fcbb9c3a3687b35000316
429238,21525,Mrs. Cunningham,5847c2e992514119bf006127
429238,1733801,Bradley Garcia,586f6703c3a3686dc2001b07
429238,133814,Dylan,586fcc0992514108d3000327
429238,1653354,Glen,586fcbcb92514108c800030c
429238,1364346,Horace,586fc4ab9251413375004ec5
429238,1733971,Zack,586fcc8e92514108cb000382
429238,1178777,Chaddie,586fc469c3a3686dd50056e0
429238,1719212,Max,5847c355c3a368140a006602
429238,1719210,Junibel,5847c346c3a368141f00641e
429238,1494446,Ethan,586f66d69251413378001bbb
429238,171334,Mrs. Coyle,586fcca7c3a3687b24000374
429238,96223,Benny's Grandma,586fccc892514108c20003d3
14564,1464589,Julia,586a57e89251414e7f018eaa
14564,1167375,Holt,5521bea2c3a3684dda004400
14564,16478,Gabriel Brown,5521be92c3a3684dd400463e
14564,145836,Sky,5521be9b9251417096001a7d
14564,58517,Samara,56b4b04ec3a36806fc004d58
14564,7132,Burke,586a580e9251414e750185f4
14564,439253,Faith,56b4b02492514114eb004cfe
14564,1731344,Libby,586a58b09251414e870185d6
14564,221841,Carter,56b4b03bc3a36806fc004d51
14564,1731337,Shanda,586a5837c3a3680f5c017b21
14564,1287005,Chris,586a58c09251414e7f018f0b
14564,1386131,Sam,586a590f9251414e8201918c
14564,106949,Julia's Mom,586a5824c3a3680f51019c6f
14564,1731341,Female Hitchhiker / Evelyn,586a587c9251414e870185ac
14564,1731342,Paramedic,586a58a0c3a3680f48019523
14564,1502945,Blue,586a5c14c3a3680f54019456
14564,1635137,Jamal,586a5c29c3a3680f48019720
14564,1227437,Capt. J Forsett,586a5c67c3a3680f58019bbc
14564,1622086,Officer Gonzalez,586a58699251414e7d0195b9
14564,84432,Kelly,594a5c81c3a36861b500ca85
433244,5025,Dr. Jane Mathis,586d91cec3a3683b71000019
433244,97604,Alex,587920079251410c1000016d
433244,11022,Miles Richardson,586d91f6925141295900004d
433244,7676,Terry Drummond,586d91e1c3a3683b6400002a
433244,221116,Nora,58792012c3a3683f44000172
433244,14331,Dr. Saul,5879202a9251410c090001ad
433244,20493,Clara,58792047c3a3683f4400018d
433244,59672,Greg,586d9213c3a3683b8500005b
433244,20303,Jeremy Platt,5879408ec3a3683f4b0016d3
433244,226334,Charlie,587940a69251410c04001667
432959,84407,Himself,586b8cb49251415d27004c0a
428645,1065193,Mauro,58417c7d9251417d5900771e
428645,145609,Mãe,58417c8ac3a36865c600654b
428645,1306665,Pai,58417c96c3a36865af008516
428645,592366,Avó,58417ca1c3a36865c900745e
428645,1717347,Christian com 15 anos,58417cb4c3a36865c6006567
428645,1717348,,58417cbec3a36865b3007119
428645,1717349,,58417cc7c3a36865bf007270
428645,1717350,,58417ccfc3a36865bb0076ca
362202,81685,Guy Clifton,560d97899251414782001311
362202,6613,Shannon Clifton,560d97649251413f09000b48
362202,1285,Creason Clifton,560d972b92514147820012f9
362202,141687,Amelia Rhondart,560d9739c3a3686819009c34
362202,21662,Ben Collins,560d974992514147790011dd
362202,1980,Sarah Schwab,582643939251417b2900f3fc
362202,4443,Del Banco,582643a0c3a368360600f3b1
362202,5723,George Diebold,560d9777c3a368681400ab32
362202,21045,Nurse Hilary,560d9756c3a368680b009ff8
362202,1212194,Mathas Harrison,582643b69251417b2300f051
362202,1569753,Sinclair Mandes,582643edc3a368360800e2f4
362202,1707116,Jason Schwab,582643c69251417b2900f427
362202,159394,Jeff Grillstein,582643dac3a368360600f3d5
362202,1707117,Rebecca Abby,582643fc9251417b2c00f28f
362202,1707119,John Roth,58264425c3a368360800e307
362585,93801,Koyomi Araragi (voice),5968a8d09251412ff301d1dc
362585,202806,Tsubasa Hanekawa (voice),5968a8dec3a36879e401dffc
362585,9711,Kiss-shot Acerola-orion Heart-under-blade (voice),5968a8f19251412ff301d222
362585,9705,Meme Oshino (voice),5968a900c3a3686f6001d653
324552,6384,John Wick,558cfff0c3a3687e65008ee6
324552,4238,Cassian,56cf3bd4c3a3681e3c0034e3
324552,2975,The Bowler King,56cf3bbac3a3681e50002929
324552,59270,Santino D'Antonio,56cf3c03c3a3681e3c0034f2
324552,5723,Aurelio,56cf3bc8c3a3681e36002e1e
324552,6972,Winston,56cf3bab9251413e59002e19
324552,1246972,Ares,56cf3b959251413e5f002d6d
324552,129101,Charon,56cf3be09251413e6a0030e5
324552,18354,Helen Wick,56cf3b839251413e6a0030d1
324552,1218218,Jimmy,56cf3be9925141799e000481
324552,1737,Charlie,57f905bbc3a3682e7c005ee6
324552,53,Abram,56cf3b9fc3a3681e36002e10
324552,22383,Julius,58a034dcc3a3680300004928
324552,11115,Sommelier,58a03420c3a36802f700450f
324552,8776,Gianna Marchesi,57f905bd9251412387002a1b
324552,1476038,Dr. Randall,57f905be9251412525006055
324552,187919,Earl,57f905bfc3a36850d80029af
324552,105238,Akoni,5932010ec3a3685a240014d9
324552,128248,Brian Blackman,57f905c1925141236d002b78
324552,1526122,Mario Club Businessman,56cf3c159251413e6d002ed5
324552,140616,Hitman,57f905c0c3a3684f18002b4c
324552,1465304,Winston's Personal Assistant,56cf3bf29251413e62002f95
324552,1691381,Hotel Guest - Assassin,57f905c1925141223e0028e4
324552,1461314,ND Chinatown Pedestrian,57f905c292514124470063ca
324552,1560371,Business Woman,57f905bcc3a3684eca002893
324552,1691376,Switch Board Operator,57f905bcc3a36850940024f8
324552,1691377,Park Goer - Assasin,57f905bd9251412525006050
324552,1691378,Cocktail Waitress,57f905bec3a36850220026e8
324552,1691379,Pawnbroker,57f905bfc3a3684f18002b48
324552,1827559,Seamstress,593200a49251417dd400164d
324552,1653336,Bartender,57f905bfc3a368311a005442
324552,1691380,Winston's Guard,57f905c092514124470063c2
324552,1544847,Special Ops Assassin,57f905c1925141237b002a3a
324552,1358980,Earl's Guard #1,57f905c29251412232002ade
324552,1387660,Earl's Guard #2,57f905c09251412525006058
324552,1747919,Switchboard Operator #1,59320a189251417dd4001eb6
324552,1827574,Switchboard Operator #2,59320b079251417dea001ec4
324552,1461311,Cheslav,57f905c3c3a36850a4002db2
324552,1691382,Opera Attendee,57f905c3925141234a002bc9
324552,1316498,Nigerian Man,57f905c3c3a36850a4002db4
324552,1447869,The Operator,57f905c3925141252500605b
324552,19490,Consiglieri,593207dec3a36859de001c34
324552,1365505,Numismatic,5931edcb9251417e32000795
324552,1172802,Lucia,5931eebb9251417e03000865
324552,52682,Italian Tailor,5931ef509251417de200086b
324552,103060,Cardinal,5931f1159251417dd4000a45
324552,1493726,Ares Team (uncredited),57f905c092514124470063c6
324552,1089920,Ares Team #2 (uncredited),57f905bec3a36850940024fd
324552,1582803,Assassin (uncredited),56cf3bfcc3a3681e4a002c54
324552,1547514,Assassin (uncredited),57f905bd925141236d002b71
324552,1601441,Assassin (uncredited),57f905c2c3a36850d80029b2
324552,930327,Assassin (uncredited),593206e9c3a3685a0b001bee
324552,568546,Russian Assassin (uncredited),57f905bcc3a36850d80029ab
324552,1454322,Russian Gunman (uncredited),57f905bcc3a368311a00543f
419430,206919,Chris Washington,57f44d5c925141398a001da4
419430,1255540,Rose Armitage,57f44d88c3a3680529001cb0
419430,11367,Dean Armitage,57f4d7549251411c810039cc
419430,2229,Missy Armitage,581e4d789251410a1100ec97
419430,572541,Jeremy Armitage,581e4d3b9251410a0400f221
419430,17401,Jim Hudson,58ae5c98c3a368357a00086d
419430,1200864,Andre Hayworth / Logan King,581e4dccc3a36806f900f185
419430,1488961,Rod Williams,589cf441c3a368114f002ff9
419430,1660452,Georgina,57f4d76ac3a3680553003a5f
419430,1291961,Walter,57f4d7d7c3a3684560000d7b
419430,1704626,Chris (11 Years Old),581e4fd59251410a1600f334
419430,33655,Detective Latoya,581e4db49251410f0600df0d
419430,928307,Lisa Deets,57f4d7a89251411c77003ada
419430,1242199,Richard Shaw,57f44da7c3a3683b820030b8
419430,1069644,April Dray,581e4e6f9251410a1600f1e9
419430,1027298,Philomena King,581e4e829251410a1800f01b
419430,143264,Officer Ryan,581e4eccc3a36806ff00f229
419430,1689241,Nancy Shaw (uncredited),57f44dbf92514138f0001dd2
419430,1704613,Detective Drake,581e4e579251410f4f00e9d6
419430,104344,Emily Green,581e4ea49251410a0400f325
419430,1704616,Joshua Shaw,581e4eb0c3a36806ff00f20f
419430,1234823,Parker Dray,581e4ebc9251410a0400f33a
419430,1704615,Officer Gause (uncredited),581e4e92c3a36806ef00ed9c
419430,1704617,Frederick Walton (uncredited),581e4edec3a36806ff00f23a
419430,1704623,Nelson Deets (uncredited),581e4f15c3a36806f300f9ce
419430,1754534,Party Goer (uncredited),589cf441925141088300345b
419430,1754535,Chauffeur (uncredited),589cf441c3a368116b002f58
419430,558318,Wealthy Party Goer (uncredited),589cf441c3a368114f002ffb
419430,1754536,Detective (uncredited),589cf442925141089800318e
419430,1754537,Friend Derrick (uncredited),589cf442c3a3681165002faa
419430,1367105,Travel Passenger (uncredited),589cf442925141089500321a
419430,1242199,Richard Shaw (uncredited),5914489c925141580d00b999
419430,148999,Police Officer #2,591448e192514159c100b4c0
419430,1299674,Detective Garcia,59144939925141572300bb62
419430,13732,Roman Armitage,5914497392514159c100b55f
263115,6968,Logan / X-24,533fea800e0a2636220013dd
263115,2387,Charles,54db4049c3a368122a0017f4
263115,1464650,Laura,581aeffcc3a3683e26001df3
263115,467645,Pierce,5708a1859251410a4b001894
263115,39189,Caliban,57216d1ec3a3681eda000da9
263115,65421,Gabriela,57ea3e3192514136d8000a44
263115,20766,Dr. Rice,57f52afdc3a3687c8800025b
263115,23628,Will Munson,57f52afdc3a3687c8800025d
263115,21215,Kathryn Munson,57f52afdc3a3687c8800025f
263115,1788166,Nate Munson,58e0742dc3a3683d2a011f5c
263115,1372185,Federale Commander,5925dacbc3a368782d012f84
263115,174454,Federale Lieutenant,57f52afec3a3687c6f000292
263115,1822971,Federale,5925db87c3a368780a012b25
263115,52946,Rey (as Rey Gallegos),57f52afec3a3687c6f000290
263115,83367,Mohawk,58ba8a02925141609b01d63c
263115,1492293,Macon,58e074929251415e440132ee
263115,9452,Bone Breaker,5922eeb69251414add069fcd
263115,1821523,Pretty Boy,5922eea8c3a368799b068d6c
263115,1821522,Reaver,5922ee9bc3a3687a8e069195
263115,1814863,Reaver,5922ee859251411f6a00bc19
263115,1309902,Reaver,5922ee6f92514149f306b683
263115,1377042,Reaver,5922ee62c3a368799b068d2d
263115,52904,Reaver,5922ee14c3a368799b068cf9
263115,1203114,Reaver,5922edd7c3a36878fe06541b
263115,126841,Reaver,5922ee8fc3a368799b068d56
263115,35546,Reaver,5922ee7b925141482f06bee5
263115,1821521,Reaver,5922ee3cc3a368799b068d11
263115,78890,Reaver,5922ee1ec3a368723d06fe9e
263115,1436354,Reaver,5922ee069251414ab1069882
263115,1838548,Reaver,594ee01f925141312703d94e
263115,1813995,Reaver,5922ed9dc3a3687a4b067cae
263115,1821515,Reaver,5922ed8ec3a368774e070edf
263115,1821513,Reaver,5922ed84c3a368723d06fe3e
263115,1609622,Motel Manager,5922ed4b925141499006c4a1
263115,1769757,Rictor,58ba89dec3a368664d01d406
263115,1717113,Rebecca,5840b8b8c3a36865c600039b
263115,1788168,Bobby,58e074f19251415e6a012a57
263115,1788169,Charlotte,58e074fa9251415e40012510
263115,1472792,Delilah,58e0750a9251415e44013359
263115,1821512,Lizard Boy,5922ed2cc3a36878fe065388
263115,1091423,Mexican Staff Member,5922ed019251414add069ea3
263115,1436978,Convenience Store Clerk,5808cba39251410f57008e17
263115,42200,Jackson,58e075679251415e6a012aa8
263115,1301772,Bartender,5831bafc92514162c30259c4
263115,51551,Old Doctor,5922ece0c3a368799b068c2a
263115,1415436,Prom Teen #1,594ee1f4925141314b03e0cb
263115,1542831,Prom Teen #2,594ee20f925141311103e8e1
263115,1694082,Prom Teen #3,594ee223c3a36832ca03d832
263115,1838558,Prom Teen #4,594ee239925141311103e902
263115,1347284,Bridesmaid,5808cba3925141033e0095df
263115,1794822,Pastor,5922ecc0925141482f06bdd0
263115,1579181,Mourning Widow,5922eca69251414add069e5e
263115,1502244,Maria,57ea3e16925141108f00899b
263115,1711522,Infirmary Nurse,5831bafb92514162c9026cbf
263115,94428,Car Dealer,5831bafb92514162c30259c1
263115,177403,Major,57f52afe9251413f21000251
263115,1691470,Banger,5922e10d92514149f306add0
263115,1821500,Banger,5922e0f5c3a3687a4b067422
263115,1191027,Banger,5922e0d992514149f306adaf
263115,1510788,Banger,5922e1019251414add069668
263115,1565060,Banger,5922e0e7c3a3687a8e06885b
263115,1502870,Federale,5922e0abc3a368723d06f507
263115,1714701,Federale,5922e0c6c3a368799b06843f
263115,17041,Federale,5922e08f92514149f306ad80
263115,1516873,Federale,5922e06c925141499006bb9a
263115,1334321,Federale,5922e053925141485e070648
263115,1365981,Federale,5922e0b7c3a3687a4b0673ee
263115,179882,Federale,5922e09cc3a368799b068420
263115,1310386,Federale,5922e07a9251414a570689eb
263115,1502867,Federale,5922e060925141499006bb92
263115,1116011,Valet,5831bafc92514162c60273d1
263115,1821499,Pine Cone Girl,5922e03ac3a3687a4b067391
263115,1788170,Jonah,58e07575c3a3683d3e013853
263115,1435479,Mutant Child,5922e001c3a3687a4b067364
263115,1821497,Mutant Child,5922dfe5c3a368799b068396
263115,1821495,Mutant Child,5922dfc2c3a368799b06837e
263115,1821493,Mutant Child,5922dfa89251414a57068954
263115,1821498,Mutant Child,5922dff3c3a368723d06f47b
263115,1821496,Mutant Child,5922dfd1925141499006bb33
263115,1821494,Mutant Child,5922dfb5925141482f06b51e
263115,1821492,Mutant Child,5922df93c3a3687a8e068759
263115,1821491,Mutant Child,5922df779251414a5706892b
263115,1821490,Mutant Child,5922df6ac3a3687a6406baa6
263115,1821489,Glowing Eyes Boy,5922df4bc3a36878fe064a56
263115,1471922,Jackson's Henchman,5922df38925141485e070577
263115,1821488,Screaming Casino Woman,5922df26c3a368774e0703f5
263115,1821487,Bumpy Skinned Kid,5922df1ac3a3687a6406ba6e
263115,159300,Rhodes,57f52afec3a3687c71000230
263115,1244938,Border Guard,5922df0bc3a3687a4b0672c3
263115,1685460,Helicopter Pilot,5922defcc3a3687a6406ba50
263115,1026877,Laura's Grandpa (uncredited),5831bafdc3a3685b930245db
263115,1514475,Homeless Guy (uncredited),5808cba492514105ea009585
263115,1445249,Reaver (uncredited),5831bafe92514162c60273d5
263115,1697155,Casino Patron (uncredited),5808cba39251411028008b0e
263115,1821486,Club Goer (uncredited),5922ded29251411f6a00b24f
263115,1711523,Nurse (uncredited),5831bafb92514162d2026201
263115,1749834,Clinic Visitor (uncredited),5922dec2c3a3687a4b067290
263115,1454299,Reaver (uncredited),5831bafec3a3685ba802609a
263115,1821484,Military Contractor (uncredited),5922deb29251414add0694af
263115,1116699,Special Forces (uncredited),5922dea2925141499006ba49
263115,1717112,Special Forces (uncredited),5840b8939251417d4d000455
263115,1711524,Bridesmaid (uncredited),5831bafcc3a3685bb0024b41
263115,1711521,FBI Agent (uncredited),5831bafac3a3685b96021824
263115,1670753,FBI Agent (uncredited),5840b8a6c3a36865af0004ba
293167,91606,Captain James Conrad,545b6685c3a368536b001255
293167,2231,Lieutenant Colonel Packard,55cc43b9925141764f002092
293167,60073,Mason Weaver,55cc43afc3a3685564000522
293167,1230,Bill Randa,56a31788c3a368388b001ef7
293167,4764,Hank Marlow,55cc43be925141764b002099
293167,1151657,San,57ce8398c3a3683ccc00203a
293167,20286,Maj. Chapman,55d87bf492514143de002318
293167,40543,Victor Neives,57ce838bc3a3682d8c00232c
293167,1154054,Houston Brooks,572c1700925141388e001218
293167,1115984,Mills,572c16b29251416ee100096f
293167,74242,Cole,57ce836bc3a3680652000b87
293167,1142720,Slivko,57ce837ec3a3682448002776
293167,236696,King Kong,58c26346c3a36842de00981a
293167,1370567,Reles,579785bf9251413994005c27
293167,1140241,Young Marlow / Marlow's Son,57ce839f92514160fd0020e3
293167,28633,Senator Willis,58c263abc3a36842bd0095d8
293167,141956,Landsat Steve,58c2f40bc3a368124c002288
293167,111678,Jerry (voice),58d035b09251415199002962
293167,1391420,Gunpei Ikari,58d89303c3a368126f05c689
293167,1303090,Secretary O'Brien,59535cb19251412ac4033b08
293167,39545,Athena Captain,59535cf09251412ac7034a94
293167,79344,General Ward (voice),59535d319251412b31035147
293167,1346404,Base Guard,59535d5fc3a36814ae03763e
293167,1840495,Chinook Pilot,59535ef29251412ac4033d10
293167,1332746,Chinook Co-Pilot,59535f4892514169140058df
293167,1521489,Seismic Soldier,59535f6092514168bf0058d8
293167,1840496,Crew Chief,59535fda925141691400596d
293167,1840497,Dead Pilot,595360e6c3a3681388035ee8
293167,1840498,Sunglasses Pilot,59536124c3a3680d7302e822
293167,173796,Bar Thug,5953615f9251411dbd01416b
293167,1550779,Thug's Girlfriend,59536199c3a368151c02f177
293167,1063263,Marlow's Wife,595361abc3a368382e015aad
293167,1502900,Chicago Taxi Driver,595362ef9251412ac7035017
293167,236696,Kong (motion capture),59a67a9992514112b40097c8
408626,53240,Tommy Akhtar,57c2f1f0c3a3682924000789
408626,26076,Shelley,57c2f1fcc3a3682924000795
408626,559622,Lovely,57c2f203c3a36853340121c5
408626,1417351,Melody,57c2f20cc3a36829e10007f3
408626,693,Farzad Akhtar,57c2f21a9251416a880008d0
408626,1766862,Emma,58d1d97cc3a36838f90134d2
408626,944548,Big John,595a3baa9251410bfa03c8a4
180863,3061,Mark Renton,52fe4c569251416c75117579
180863,9012,Simon,548928f492514161d3000c3c
180863,1125,Spud,5590c00d9251412963001cbf
180863,18023,Francis Begbie,57399f829251417f18000cb0
180863,1102609,Veronika,581b711ec3a368695e00048a
180863,9015,Diane,581b711d92514115ca00051c
180863,1834,Gail,581b711dc3a368695b0004a9
180863,8998,Mikey Forrester,581b711dc3a368696700053c
180863,2467,Renton's Father,58a30c53c3a368292a007497
180863,9016,Renton's Mother,5926d5b7c3a368780a0215b2
180863,143860,Mad Pipper,581f47ed9251412846006996
180863,1037682,Jailhoose,5885322c9251410457023239
180863,3073,June,58a30dd8925141537f007b2f
180863,1757668,Frank Junior,58a30dc9925141537b007927
180863,162422,Tulloch,58a30c85c3a3682902007b83
180863,55364,Stoddart,58a30c929251415383007b9d
180863,1602370,Tom,58a30ca8925141538b007a3d
180863,1757656,Doyle,58a30cc9925141539b007453
180863,234933,Nurse,58a30cd5c3a368292a0074df
180863,1226814,Big Bear,58a30cf292514153920077cd
180863,121721,Woman in Club,58a30d039251415383007bda
180863,1757670,Chris the Oracle,58a30e029251415387007720
180863,1757666,Simon (aged 20),5926d1099251413b54022452
180863,1757667,Renton (aged 20),5926d1779251413b8a022f2f
180863,126667,Spud (aged 20),5926d2089251413ba0021997
180863,1757662,Tommy (aged 20),5926d2409251413b5b02457f
180863,1823406,Begbie (aged 20),5926d5399251413b8a0232e5
180863,1823412,Tommy (aged 9),5926d996c3a368783e0242e3
180863,1823419,Renton (aged 9),5926da959251413b450250ae
180863,1823410,Fergus,5926d7d79251413b8a02363c
180863,1823411,Tourism Girl,5926d8ca9251413b5b024c69
180863,9013,Tommy (archive footage),5926cccec3a36877fd01ef0a
354282,34502,Sy Lombrok,55cc489fc3a36840080005bb
354282,1229432,Kane Sommerville,55cc48a6c3a368055e000a5c
354282,103554,Gyp,57cdf103c3a3680a170039dc
354282,55900,Bill,57cdf112c3a3680a3f003a76
354282,3052,General Lynex,57cdf154c3a36867dd001b28
354282,7242,Warden Mourdain,57cdf163c3a3680a17003a2c
354282,230601,Charles Kreat,57cdf173c3a36867e3001cb6
354282,216986,Travek,58f5cbacc3a3680e8a00a1d2
